path,name,folder,ext,lines,size_bytes
js/i18n-manager.js,i18n-manager.js,js,js,1,44
js/language-manager.js,language-manager.js,js,js,1,48
js/suggested-results-view.js,suggested-results-view.js,js,js,1,54
js/suggestions-core.js,suggestions-core.js,js,js,1,48
js/suggestions-settings.js,suggestions-settings.js,js,js,1,52
js/support-manager.js,support-manager.js,js,js,1,47
js/tag-categories.js,tag-categories.js,js,js,1,46
js/theme-manager.js,theme-manager.js,js,js,1,45
js/tools-manager.js,tools-manager.js,js,js,1,45
js/ui-utils.js,ui-utils.js,js,js,1,40
js/window-ui-manager.js,window-ui-manager.js,js,js,1,49
assets/icon.icns,icon.icns,assets,icns,0,521014
assets/icon.ico,icon.ico,assets,ico,0,58463
assets/icon.png,icon.png,assets,png,0,1116
assets/icon@1.25x.png,icon@1.25x.png,assets,png,0,1564
assets/icon@1.33x.png,icon@1.33x.png,assets,png,0,1652
assets/icon@1.5x.png,icon@1.5x.png,assets,png,0,1966
assets/icon@2x.png,icon@2x.png,assets,png,0,3373
assets/icon@3x.png,icon@3x.png,assets,png,0,6716
assets/icon@4x.png,icon@4x.png,assets,png,0,11442
assets/icon@5x.png,icon@5x.png,assets,png,0,16428
desktop/public/logo.png,logo.png,desktop,png,0,37922
desktop/src-tauri/bundle-resources/assets/icon.icns,icon.icns,desktop,icns,0,521014
desktop/src-tauri/bundle-resources/assets/icon.ico,icon.ico,desktop,ico,0,58463
desktop/src-tauri/bundle-resources/assets/icon.png,icon.png,desktop,png,0,1116
desktop/src-tauri/bundle-resources/assets/icon@1.25x.png,icon@1.25x.png,desktop,png,0,1564
desktop/src-tauri/bundle-resources/assets/icon@1.33x.png,icon@1.33x.png,desktop,png,0,1652
desktop/src-tauri/bundle-resources/assets/icon@1.5x.png,icon@1.5x.png,desktop,png,0,1966
desktop/src-tauri/bundle-resources/assets/icon@2x.png,icon@2x.png,desktop,png,0,3373
desktop/src-tauri/bundle-resources/assets/icon@3x.png,icon@3x.png,desktop,png,0,6716
desktop/src-tauri/bundle-resources/assets/icon@4x.png,icon@4x.png,desktop,png,0,11442
desktop/src-tauri/bundle-resources/assets/icon@5x.png,icon@5x.png,desktop,png,0,16428
desktop/src-tauri/bundle-resources/emubro-resources/companies/android/logos/default.png,default.png,desktop,png,0,2904
desktop/src-tauri/bundle-resources/emubro-resources/companies/atari/logos/default.png,default.png,desktop,png,0,690
desktop/src-tauri/bundle-resources/emubro-resources/companies/commodore/logos/default.png,default.png,desktop,png,0,7896
desktop/src-tauri/bundle-resources/emubro-resources/companies/microsoft/logos/default.png,default.png,desktop,png,0,218
desktop/src-tauri/bundle-resources/emubro-resources/companies/nintendo/logos/default.png,default.png,desktop,png,0,364
desktop/src-tauri/bundle-resources/emubro-resources/companies/sega/logos/default.png,default.png,desktop,png,0,1287
desktop/src-tauri/bundle-resources/emubro-resources/companies/sony/logos/default.png,default.png,desktop,png,0,515
desktop/src-tauri/bundle-resources/emubro-resources/emulators/andy.png,andy.png,desktop,png,0,4857
desktop/src-tauri/bundle-resources/emubro-resources/emulators/atari.png,atari.png,desktop,png,0,1790
desktop/src-tauri/bundle-resources/emubro-resources/emulators/atari800.png,atari800.png,desktop,png,0,141
desktop/src-tauri/bundle-resources/emubro-resources/emulators/atariplusplus.png,atariplusplus.png,desktop,png,0,141
desktop/src-tauri/bundle-resources/emubro-resources/emulators/blank.png,blank.png,desktop,png,0,141
desktop/src-tauri/bundle-resources/emubro-resources/emulators/bsnes.png,bsnes.png,desktop,png,0,453
desktop/src-tauri/bundle-resources/emubro-resources/emulators/cemu.png,cemu.png,desktop,png,0,1772
desktop/src-tauri/bundle-resources/emubro-resources/emulators/citra.png,citra.png,desktop,png,0,1763
desktop/src-tauri/bundle-resources/emubro-resources/emulators/cxbx-reloaded.png,cxbx-reloaded.png,desktop,png,0,2112
desktop/src-tauri/bundle-resources/emubro-resources/emulators/desmume.png,desmume.png,desktop,png,0,1672
desktop/src-tauri/bundle-resources/emubro-resources/emulators/dolphin-vr.png,dolphin-vr.png,desktop,png,0,946
desktop/src-tauri/bundle-resources/emubro-resources/emulators/dolphin.png,dolphin.png,desktop,png,0,946
desktop/src-tauri/bundle-resources/emubro-resources/emulators/duckstation.png,duckstation.png,desktop,png,0,654
desktop/src-tauri/bundle-resources/emubro-resources/emulators/epsxe.png,epsxe.png,desktop,png,0,2608
desktop/src-tauri/bundle-resources/emubro-resources/emulators/epsxe/init_config/plugins/gpu/PeteOpenGL2.reg,PeteOpenGL2.reg,desktop,reg,0,2348
desktop/src-tauri/bundle-resources/emubro-resources/emulators/fakenes.png,fakenes.png,desktop,png,0,2058
desktop/src-tauri/bundle-resources/emubro-resources/emulators/fceux.png,fceux.png,desktop,png,0,985
desktop/src-tauri/bundle-resources/emubro-resources/emulators/flycast.png,flycast.png,desktop,png,0,2372
desktop/src-tauri/bundle-resources/emubro-resources/emulators/fpse.png,fpse.png,desktop,png,0,383
desktop/src-tauri/bundle-resources/emubro-resources/emulators/fs-uae.png,fs-uae.png,desktop,png,0,652
desktop/src-tauri/bundle-resources/emubro-resources/emulators/hatari.png,hatari.png,desktop,png,0,766
desktop/src-tauri/bundle-resources/emubro-resources/emulators/ipadian.png,ipadian.png,desktop,png,0,532
desktop/src-tauri/bundle-resources/emubro-resources/emulators/kat5200.png,kat5200.png,desktop,png,0,141
desktop/src-tauri/bundle-resources/emubro-resources/emulators/melonds.png,melonds.png,desktop,png,0,1659
desktop/src-tauri/bundle-resources/emubro-resources/emulators/mesen.png,mesen.png,desktop,png,0,264
desktop/src-tauri/bundle-resources/emubro-resources/emulators/mess.png,mess.png,desktop,png,0,1817
desktop/src-tauri/bundle-resources/emubro-resources/emulators/mgba.png,mgba.png,desktop,png,0,2461
desktop/src-tauri/bundle-resources/emubro-resources/emulators/mupen64plus.png,mupen64plus.png,desktop,png,0,82998
desktop/src-tauri/bundle-resources/emubro-resources/emulators/nulldc.jpg,nulldc.jpg,desktop,jpg,0,1266
desktop/src-tauri/bundle-resources/emubro-resources/emulators/nulldc.png,nulldc.png,desktop,png,0,1623
desktop/src-tauri/bundle-resources/emubro-resources/emulators/pcaewin.png,pcaewin.png,desktop,png,0,141
desktop/src-tauri/bundle-resources/emubro-resources/emulators/pcsx2.png,pcsx2.png,desktop,png,0,2523
desktop/src-tauri/bundle-resources/emubro-resources/emulators/ppsspp.png,ppsspp.png,desktop,png,0,2021
desktop/src-tauri/bundle-resources/emubro-resources/emulators/project64.png,project64.png,desktop,png,0,2057
desktop/src-tauri/bundle-resources/emubro-resources/emulators/project64/other/reset_nagware.reg,reset_nagware.reg,desktop,reg,0,178
desktop/src-tauri/bundle-resources/emubro-resources/emulators/qemu.png,qemu.png,desktop,png,0,4170
desktop/src-tauri/bundle-resources/emubro-resources/emulators/redream.png,redream.png,desktop,png,0,2527
desktop/src-tauri/bundle-resources/emubro-resources/emulators/rpcs3.png,rpcs3.png,desktop,png,0,875
desktop/src-tauri/bundle-resources/emubro-resources/emulators/ryujinx.png,ryujinx.png,desktop,png,0,2925
desktop/src-tauri/bundle-resources/emubro-resources/emulators/sameboy.png,sameboy.png,desktop,png,0,5339
desktop/src-tauri/bundle-resources/emubro-resources/emulators/scummvm.png,scummvm.png,desktop,png,0,1608
desktop/src-tauri/bundle-resources/emubro-resources/emulators/snes9x.png,snes9x.png,desktop,png,0,1936
desktop/src-tauri/bundle-resources/emubro-resources/emulators/steem.png,steem.png,desktop,png,0,832
desktop/src-tauri/bundle-resources/emubro-resources/emulators/stella.png,stella.png,desktop,png,0,141
desktop/src-tauri/bundle-resources/emubro-resources/emulators/visualboyadvance.png,visualboyadvance.png,desktop,png,0,2732
desktop/src-tauri/bundle-resources/emubro-resources/emulators/vss.png,vss.png,desktop,png,0,141
desktop/src-tauri/bundle-resources/emubro-resources/emulators/win-8.png,win-8.png,desktop,png,0,528
desktop/src-tauri/bundle-resources/emubro-resources/emulators/win-xp.png,win-xp.png,desktop,png,0,1982
desktop/src-tauri/bundle-resources/emubro-resources/emulators/windows-shell.png,windows-shell.png,desktop,png,0,528
desktop/src-tauri/bundle-resources/emubro-resources/emulators/winfellow.png,winfellow.png,desktop,png,0,2412
desktop/src-tauri/bundle-resources/emubro-resources/emulators/winuae.png,winuae.png,desktop,png,0,53393
desktop/src-tauri/bundle-resources/emubro-resources/emulators/xenia.png,xenia.png,desktop,png,0,2814
desktop/src-tauri/bundle-resources/emubro-resources/emulators/xeon.png,xeon.png,desktop,png,0,380
desktop/src-tauri/bundle-resources/emubro-resources/emulators/xqemu.png,xqemu.png,desktop,png,0,521
desktop/src-tauri/bundle-resources/emubro-resources/emulators/yuzu.png,yuzu.png,desktop,png,0,1167
desktop/src-tauri/bundle-resources/emubro-resources/emulators/z26.png,z26.png,desktop,png,0,141
desktop/src-tauri/bundle-resources/emubro-resources/emulators/zsnes-2.png,zsnes-2.png,desktop,png,0,3311
desktop/src-tauri/bundle-resources/emubro-resources/emulators/zsnes.png,zsnes.png,desktop,png,0,3650
desktop/src-tauri/bundle-resources/emubro-resources/platforms/2ds/logos/default.png,default.png,desktop,png,0,397
desktop/src-tauri/bundle-resources/emubro-resources/platforms/3ds/covers/default.jpg,default.jpg,desktop,jpg,0,11962
desktop/src-tauri/bundle-resources/emubro-resources/platforms/3ds/emulators/null/logo/default.png,default.png,desktop,png,0,369
desktop/src-tauri/bundle-resources/emubro-resources/platforms/3ds/logos/default.png,default.png,desktop,png,0,607
desktop/src-tauri/bundle-resources/emubro-resources/platforms/amiga/logos/default.png,default.png,desktop,png,0,2412
desktop/src-tauri/bundle-resources/emubro-resources/platforms/android/covers/default.jpg,default.jpg,desktop,jpg,0,7098
desktop/src-tauri/bundle-resources/emubro-resources/platforms/android/logos/default.png,default.png,desktop,png,0,686
desktop/src-tauri/bundle-resources/emubro-resources/platforms/atari-st/covers/default.jpg,default.jpg,desktop,jpg,0,1755
desktop/src-tauri/bundle-resources/emubro-resources/platforms/atari-st/logos/default.png,default.png,desktop,png,0,1790
desktop/src-tauri/bundle-resources/emubro-resources/platforms/atari/logos/default.png,default.png,desktop,png,0,1790
desktop/src-tauri/bundle-resources/emubro-resources/platforms/atari2600/covers/default.jpg,default.jpg,desktop,jpg,0,1755
desktop/src-tauri/bundle-resources/emubro-resources/platforms/atari2600/logos/default.png,default.png,desktop,png,0,1147
desktop/src-tauri/bundle-resources/emubro-resources/platforms/atari5200/covers/default.jpg,default.jpg,desktop,jpg,0,1755
desktop/src-tauri/bundle-resources/emubro-resources/platforms/atari5200/logos/default.png,default.png,desktop,png,0,4506
desktop/src-tauri/bundle-resources/emubro-resources/platforms/atari7800/covers/default.jpg,default.jpg,desktop,jpg,0,1755
desktop/src-tauri/bundle-resources/emubro-resources/platforms/atari7800/logos/default.png,default.png,desktop,png,0,4627
desktop/src-tauri/bundle-resources/emubro-resources/platforms/dreamcast/covers/default.jpg,default.jpg,desktop,jpg,0,8318
desktop/src-tauri/bundle-resources/emubro-resources/platforms/dreamcast/logos/dc-blue.png,dc-blue.png,desktop,png,0,1810
desktop/src-tauri/bundle-resources/emubro-resources/platforms/dreamcast/logos/default.png,default.png,desktop,png,0,1760
desktop/src-tauri/bundle-resources/emubro-resources/platforms/gameboy/covers/default.jpg,default.jpg,desktop,jpg,0,140702
desktop/src-tauri/bundle-resources/emubro-resources/platforms/gameboy/covers/gbc.jpg,gbc.jpg,desktop,jpg,0,13206
desktop/src-tauri/bundle-resources/emubro-resources/platforms/gameboy/covers/manual-6-1772336631961.jpg,manual-6-1772336631961.jpg,desktop,jpg,0,186724
desktop/src-tauri/bundle-resources/emubro-resources/platforms/gameboy/emulators/null/logo/default.png,default.png,desktop,png,0,292
desktop/src-tauri/bundle-resources/emubro-resources/platforms/gameboy/logos/default.png,default.png,desktop,png,0,1214
desktop/src-tauri/bundle-resources/emubro-resources/platforms/gameboy/logos/gbc.png,gbc.png,desktop,png,0,1133
desktop/src-tauri/bundle-resources/emubro-resources/platforms/gba/covers/default.jpg,default.jpg,desktop,jpg,0,8699
desktop/src-tauri/bundle-resources/emubro-resources/platforms/gba/emulators/null/logo/default.png,default.png,desktop,png,0,292
desktop/src-tauri/bundle-resources/emubro-resources/platforms/gba/logos/default.png,default.png,desktop,png,0,1405
desktop/src-tauri/bundle-resources/emubro-resources/platforms/gcn/covers/default.jpg,default.jpg,desktop,jpg,0,13161
desktop/src-tauri/bundle-resources/emubro-resources/platforms/gcn/emulators/null/logo/default.png,default.png,desktop,png,0,369
desktop/src-tauri/bundle-resources/emubro-resources/platforms/gcn/logos/default.png,default.png,desktop,png,0,1635
desktop/src-tauri/bundle-resources/emubro-resources/platforms/ios/logos/default.png,default.png,desktop,png,0,496
desktop/src-tauri/bundle-resources/emubro-resources/platforms/ios/logos/ios-blue.png,ios-blue.png,desktop,png,0,1836
desktop/src-tauri/bundle-resources/emubro-resources/platforms/n64/covers/default.jpg,default.jpg,desktop,jpg,0,11128
desktop/src-tauri/bundle-resources/emubro-resources/platforms/n64/emulators/null/logo/default.png,default.png,desktop,png,0,978
desktop/src-tauri/bundle-resources/emubro-resources/platforms/n64/logos/default.png,default.png,desktop,png,0,1246
desktop/src-tauri/bundle-resources/emubro-resources/platforms/nds/covers/default.jpg,default.jpg,desktop,jpg,0,21787
desktop/src-tauri/bundle-resources/emubro-resources/platforms/nds/emulators/null/logo/default.png,default.png,desktop,png,0,225
desktop/src-tauri/bundle-resources/emubro-resources/platforms/nds/logos/default.png,default.png,desktop,png,0,408
desktop/src-tauri/bundle-resources/emubro-resources/platforms/nds/logos/nds-text.png,nds-text.png,desktop,png,0,576
desktop/src-tauri/bundle-resources/emubro-resources/platforms/nes/covers/default.jpg,default.jpg,desktop,jpg,0,190191
desktop/src-tauri/bundle-resources/emubro-resources/platforms/nes/emulators/null/logo/default.png,default.png,desktop,png,0,895
desktop/src-tauri/bundle-resources/emubro-resources/platforms/nes/logos/default.png,default.png,desktop,png,0,881
desktop/src-tauri/bundle-resources/emubro-resources/platforms/ps2/covers/default.jpg,default.jpg,desktop,jpg,0,36312
desktop/src-tauri/bundle-resources/emubro-resources/platforms/ps2/covers/SLES-51697.jpg,SLES-51697.jpg,desktop,jpg,0,143781
desktop/src-tauri/bundle-resources/emubro-resources/platforms/ps2/emulators/null/logo/default.png,default.png,desktop,png,0,641
desktop/src-tauri/bundle-resources/emubro-resources/platforms/ps2/logos/default.png,default.png,desktop,png,0,448
desktop/src-tauri/bundle-resources/emubro-resources/platforms/ps2/logos/ps2-text.png,ps2-text.png,desktop,png,0,485
desktop/src-tauri/bundle-resources/emubro-resources/platforms/ps3/covers/default.jpg,default.jpg,desktop,jpg,0,11297
desktop/src-tauri/bundle-resources/emubro-resources/platforms/ps3/emulators/null/logo/default.png,default.png,desktop,png,0,619
desktop/src-tauri/bundle-resources/emubro-resources/platforms/ps3/logos/default.png,default.png,desktop,png,0,561
desktop/src-tauri/bundle-resources/emubro-resources/platforms/psp/covers/default.jpg,default.jpg,desktop,jpg,0,10287
desktop/src-tauri/bundle-resources/emubro-resources/platforms/psp/emulators/null/logo/default.png,default.png,desktop,png,0,234
desktop/src-tauri/bundle-resources/emubro-resources/platforms/psp/logos/default.png,default.png,desktop,png,0,1062
desktop/src-tauri/bundle-resources/emubro-resources/platforms/psx/covers/default.jpg,default.jpg,desktop,jpg,0,11850
desktop/src-tauri/bundle-resources/emubro-resources/platforms/psx/covers/SCES-02104.jpg,SCES-02104.jpg,desktop,jpg,0,47231
desktop/src-tauri/bundle-resources/emubro-resources/platforms/psx/covers/SCUS-94467.jpg,SCUS-94467.jpg,desktop,jpg,0,61108
desktop/src-tauri/bundle-resources/emubro-resources/platforms/psx/emulators/duckstation-qt-x64-releaseltcg/logo/default.png,default.png,desktop,png,0,654
desktop/src-tauri/bundle-resources/emubro-resources/platforms/psx/emulators/null/logo/default.png,default.png,desktop,png,0,224
desktop/src-tauri/bundle-resources/emubro-resources/platforms/psx/logos/default.png,default.png,desktop,png,0,1222
desktop/src-tauri/bundle-resources/emubro-resources/platforms/saturn/logos/default.png,default.png,desktop,png,0,2413
desktop/src-tauri/bundle-resources/emubro-resources/platforms/scummvm/logos/default.png,default.png,desktop,png,0,1608
desktop/src-tauri/bundle-resources/emubro-resources/platforms/snes/covers/default.jpg,default.jpg,desktop,jpg,0,193463
desktop/src-tauri/bundle-resources/emubro-resources/platforms/snes/emulators/bsnes/logo/default.png,default.png,desktop,png,0,453
desktop/src-tauri/bundle-resources/emubro-resources/platforms/snes/emulators/null/logo/default.png,default.png,desktop,png,0,244
desktop/src-tauri/bundle-resources/emubro-resources/platforms/snes/logos/default.png,default.png,desktop,png,0,995
desktop/src-tauri/bundle-resources/emubro-resources/platforms/switch/covers/default.jpg,default.jpg,desktop,jpg,0,11014
desktop/src-tauri/bundle-resources/emubro-resources/platforms/switch/emulators/null/logo/default.png,default.png,desktop,png,0,365
desktop/src-tauri/bundle-resources/emubro-resources/platforms/switch/logos/default.png,default.png,desktop,png,0,1077
desktop/src-tauri/bundle-resources/emubro-resources/platforms/wii-u/covers/default.jpg,default.jpg,desktop,jpg,0,27816
desktop/src-tauri/bundle-resources/emubro-resources/platforms/wii-u/emulators/null/logo/default.png,default.png,desktop,png,0,766
desktop/src-tauri/bundle-resources/emubro-resources/platforms/wii-u/logos/default.png,default.png,desktop,png,0,780
desktop/src-tauri/bundle-resources/emubro-resources/platforms/wii/covers/default.jpg,default.jpg,desktop,jpg,0,16504
desktop/src-tauri/bundle-resources/emubro-resources/platforms/wii/emulators/null/logo/default.png,default.png,desktop,png,0,461
desktop/src-tauri/bundle-resources/emubro-resources/platforms/wii/logos/default.png,default.png,desktop,png,0,884
desktop/src-tauri/bundle-resources/emubro-resources/platforms/windows/covers/default.jpg,default.jpg,desktop,jpg,0,12900
desktop/src-tauri/bundle-resources/emubro-resources/platforms/windows/logos/default.png,default.png,desktop,png,0,528
desktop/src-tauri/bundle-resources/emubro-resources/platforms/windows/logos/win-xp.png,win-xp.png,desktop,png,0,1982
desktop/src-tauri/bundle-resources/emubro-resources/platforms/xbox/logos/default.png,default.png,desktop,png,0,1304
desktop/src-tauri/bundle-resources/emubro-resources/platforms/xbox360/emulators/null/logo/default.png,default.png,desktop,png,0,417
desktop/src-tauri/bundle-resources/emubro-resources/platforms/xbox360/logos/default.png,default.png,desktop,png,0,2502
desktop/src-tauri/icons/128x128.png,128x128.png,desktop,png,0,26413
desktop/src-tauri/icons/128x128@2x.png,128x128@2x.png,desktop,png,0,20069
desktop/src-tauri/icons/32x32.png,32x32.png,desktop,png,0,26413
desktop/src-tauri/icons/64x64.png,64x64.png,desktop,png,0,26413
desktop/src-tauri/icons/android/mipmap-hdpi/ic_launcher.png,ic_launcher.png,desktop,png,0,2320
desktop/src-tauri/icons/android/mipmap-hdpi/ic_launcher_foreground.png,ic_launcher_foreground.png,desktop,png,0,10578
desktop/src-tauri/icons/android/mipmap-hdpi/ic_launcher_round.png,ic_launcher_round.png,desktop,png,0,2465
desktop/src-tauri/icons/android/mipmap-mdpi/ic_launcher.png,ic_launcher.png,desktop,png,0,2162
desktop/src-tauri/icons/android/mipmap-mdpi/ic_launcher_foreground.png,ic_launcher_foreground.png,desktop,png,0,6126
desktop/src-tauri/icons/android/mipmap-mdpi/ic_launcher_round.png,ic_launcher_round.png,desktop,png,0,2313
desktop/src-tauri/icons/android/mipmap-xhdpi/ic_launcher.png,ic_launcher.png,desktop,png,0,5270
desktop/src-tauri/icons/android/mipmap-xhdpi/ic_launcher_foreground.png,ic_launcher_foreground.png,desktop,png,0,15828
desktop/src-tauri/icons/android/mipmap-xhdpi/ic_launcher_round.png,ic_launcher_round.png,desktop,png,0,5712
desktop/src-tauri/icons/android/mipmap-xxhdpi/ic_launcher.png,ic_launcher.png,desktop,png,0,8839
desktop/src-tauri/icons/android/mipmap-xxhdpi/ic_launcher_foreground.png,ic_launcher_foreground.png,desktop,png,0,28643
desktop/src-tauri/icons/android/mipmap-xxhdpi/ic_launcher_round.png,ic_launcher_round.png,desktop,png,0,9755
desktop/src-tauri/icons/android/mipmap-xxxhdpi/ic_launcher.png,ic_launcher.png,desktop,png,0,13015
desktop/src-tauri/icons/android/mipmap-xxxhdpi/ic_launcher_foreground.png,ic_launcher_foreground.png,desktop,png,0,44395
desktop/src-tauri/icons/android/mipmap-xxxhdpi/ic_launcher_round.png,ic_launcher_round.png,desktop,png,0,14266
desktop/src-tauri/icons/icon.icns,icon.icns,desktop,icns,0,343226
desktop/src-tauri/icons/icon.ico,icon.ico,desktop,ico,0,270398
desktop/src-tauri/icons/icon.png,icon.png,desktop,png,0,26413
desktop/src-tauri/icons/ios/AppIcon-20x20@1x.png,AppIcon-20x20@1x.png,desktop,png,0,553
desktop/src-tauri/icons/ios/AppIcon-20x20@2x-1.png,AppIcon-20x20@2x-1.png,desktop,png,0,1249
desktop/src-tauri/icons/ios/AppIcon-20x20@2x.png,AppIcon-20x20@2x.png,desktop,png,0,1249
desktop/src-tauri/icons/ios/AppIcon-20x20@3x.png,AppIcon-20x20@3x.png,desktop,png,0,2020
desktop/src-tauri/icons/ios/AppIcon-29x29@1x.png,AppIcon-29x29@1x.png,desktop,png,0,831
desktop/src-tauri/icons/ios/AppIcon-29x29@2x-1.png,AppIcon-29x29@2x-1.png,desktop,png,0,2012
desktop/src-tauri/icons/ios/AppIcon-29x29@2x.png,AppIcon-29x29@2x.png,desktop,png,0,2012
desktop/src-tauri/icons/ios/AppIcon-29x29@3x.png,AppIcon-29x29@3x.png,desktop,png,0,3391
desktop/src-tauri/icons/ios/AppIcon-40x40@1x.png,AppIcon-40x40@1x.png,desktop,png,0,1249
desktop/src-tauri/icons/ios/AppIcon-40x40@2x-1.png,AppIcon-40x40@2x-1.png,desktop,png,0,3062
desktop/src-tauri/icons/ios/AppIcon-40x40@2x.png,AppIcon-40x40@2x.png,desktop,png,0,3062
desktop/src-tauri/icons/ios/AppIcon-40x40@3x.png,AppIcon-40x40@3x.png,desktop,png,0,5350
desktop/src-tauri/icons/ios/AppIcon-512@2x.png,AppIcon-512@2x.png,desktop,png,0,142983
desktop/src-tauri/icons/ios/AppIcon-60x60@2x.png,AppIcon-60x60@2x.png,desktop,png,0,5350
desktop/src-tauri/icons/ios/AppIcon-60x60@3x.png,AppIcon-60x60@3x.png,desktop,png,0,9613
desktop/src-tauri/icons/ios/AppIcon-76x76@1x.png,AppIcon-76x76@1x.png,desktop,png,0,2703
desktop/src-tauri/icons/ios/AppIcon-76x76@2x.png,AppIcon-76x76@2x.png,desktop,png,0,6925
desktop/src-tauri/icons/ios/AppIcon-83.5x83.5@2x.png,AppIcon-83.5x83.5@2x.png,desktop,png,0,7945
desktop/src-tauri/icons/Square107x107Logo.png,Square107x107Logo.png,desktop,png,0,6000
desktop/src-tauri/icons/Square142x142Logo.png,Square142x142Logo.png,desktop,png,0,8726
desktop/src-tauri/icons/Square150x150Logo.png,Square150x150Logo.png,desktop,png,0,9516
desktop/src-tauri/icons/Square284x284Logo.png,Square284x284Logo.png,desktop,png,0,23702
desktop/src-tauri/icons/Square30x30Logo.png,Square30x30Logo.png,desktop,png,0,1225
desktop/src-tauri/icons/Square310x310Logo.png,Square310x310Logo.png,desktop,png,0,26824
desktop/src-tauri/icons/Square44x44Logo.png,Square44x44Logo.png,desktop,png,0,1955
desktop/src-tauri/icons/Square71x71Logo.png,Square71x71Logo.png,desktop,png,0,3534
desktop/src-tauri/icons/Square89x89Logo.png,Square89x89Logo.png,desktop,png,0,4680
desktop/src-tauri/icons/StoreLogo.png,StoreLogo.png,desktop,png,0,2292
desktop/src-tauri/icons/taskbar-base.png,taskbar-base.png,desktop,png,0,58294
emubro-resources/companies/android/logos/default.png,default.png,emubro-resources,png,0,2904
emubro-resources/companies/atari/logos/default.png,default.png,emubro-resources,png,0,690
emubro-resources/companies/commodore/logos/default.png,default.png,emubro-resources,png,0,7896
emubro-resources/companies/microsoft/logos/default.png,default.png,emubro-resources,png,0,218
emubro-resources/companies/nintendo/logos/default.png,default.png,emubro-resources,png,0,364
emubro-resources/companies/sega/logos/default.png,default.png,emubro-resources,png,0,1287
emubro-resources/companies/sony/logos/default.png,default.png,emubro-resources,png,0,515
emubro-resources/emulators/andy.png,andy.png,emubro-resources,png,0,4857
emubro-resources/emulators/atari.png,atari.png,emubro-resources,png,0,1790
emubro-resources/emulators/atari800.png,atari800.png,emubro-resources,png,0,141
emubro-resources/emulators/atariplusplus.png,atariplusplus.png,emubro-resources,png,0,141
emubro-resources/emulators/blank.png,blank.png,emubro-resources,png,0,141
emubro-resources/emulators/bsnes.png,bsnes.png,emubro-resources,png,0,453
emubro-resources/emulators/cemu.png,cemu.png,emubro-resources,png,0,1772
emubro-resources/emulators/citra.png,citra.png,emubro-resources,png,0,1763
emubro-resources/emulators/cxbx-reloaded.png,cxbx-reloaded.png,emubro-resources,png,0,2112
emubro-resources/emulators/desmume.png,desmume.png,emubro-resources,png,0,1672
emubro-resources/emulators/dolphin-vr.png,dolphin-vr.png,emubro-resources,png,0,946
emubro-resources/emulators/dolphin.png,dolphin.png,emubro-resources,png,0,946
emubro-resources/emulators/duckstation.png,duckstation.png,emubro-resources,png,0,654
emubro-resources/emulators/epsxe.png,epsxe.png,emubro-resources,png,0,2608
emubro-resources/emulators/epsxe/init_config/plugins/gpu/PeteOpenGL2.reg,PeteOpenGL2.reg,emubro-resources,reg,0,2348
emubro-resources/emulators/fakenes.png,fakenes.png,emubro-resources,png,0,2058
emubro-resources/emulators/fceux.png,fceux.png,emubro-resources,png,0,985
emubro-resources/emulators/flycast.png,flycast.png,emubro-resources,png,0,2372
emubro-resources/emulators/fpse.png,fpse.png,emubro-resources,png,0,383
emubro-resources/emulators/fs-uae.png,fs-uae.png,emubro-resources,png,0,652
emubro-resources/emulators/hatari.png,hatari.png,emubro-resources,png,0,766
emubro-resources/emulators/ipadian.png,ipadian.png,emubro-resources,png,0,532
emubro-resources/emulators/kat5200.png,kat5200.png,emubro-resources,png,0,141
emubro-resources/emulators/melonds.png,melonds.png,emubro-resources,png,0,1659
emubro-resources/emulators/mesen.png,mesen.png,emubro-resources,png,0,264
emubro-resources/emulators/mess.png,mess.png,emubro-resources,png,0,1817
emubro-resources/emulators/mgba.png,mgba.png,emubro-resources,png,0,2461
emubro-resources/emulators/mupen64plus.png,mupen64plus.png,emubro-resources,png,0,82998
emubro-resources/emulators/nulldc.jpg,nulldc.jpg,emubro-resources,jpg,0,1266
emubro-resources/emulators/nulldc.png,nulldc.png,emubro-resources,png,0,1623
emubro-resources/emulators/pcaewin.png,pcaewin.png,emubro-resources,png,0,141
emubro-resources/emulators/pcsx2.png,pcsx2.png,emubro-resources,png,0,2523
emubro-resources/emulators/ppsspp.png,ppsspp.png,emubro-resources,png,0,2021
emubro-resources/emulators/project64.png,project64.png,emubro-resources,png,0,2057
emubro-resources/emulators/project64/other/reset_nagware.reg,reset_nagware.reg,emubro-resources,reg,0,178
emubro-resources/emulators/qemu.png,qemu.png,emubro-resources,png,0,4170
emubro-resources/emulators/redream.png,redream.png,emubro-resources,png,0,2527
emubro-resources/emulators/rpcs3.png,rpcs3.png,emubro-resources,png,0,875
emubro-resources/emulators/ryujinx.png,ryujinx.png,emubro-resources,png,0,2925
emubro-resources/emulators/sameboy.png,sameboy.png,emubro-resources,png,0,5339
emubro-resources/emulators/scummvm.png,scummvm.png,emubro-resources,png,0,1608
emubro-resources/emulators/snes9x.png,snes9x.png,emubro-resources,png,0,1936
emubro-resources/emulators/steem.png,steem.png,emubro-resources,png,0,832
emubro-resources/emulators/stella.png,stella.png,emubro-resources,png,0,141
emubro-resources/emulators/visualboyadvance.png,visualboyadvance.png,emubro-resources,png,0,2732
emubro-resources/emulators/vss.png,vss.png,emubro-resources,png,0,141
